"","X","PPTCohort","PptId","Condition","Gender","Age","BlockNum","TrialNum","trial_index","TrueBernoulliParam","bernoulliEstimate","TrialRingBoolean","error","rt","TimeElapsed","SameTrialPrevResps","trial_index.1"
"243",61718,2,"QKEXBB","Automatic","Female","22",1,28,46,0.5,0.5,NA,0,1831.4,256313.2,"",46
"244",61719,2,"QKEXBB","Automatic","Female","22",1,29,47,0.44,0.44,NA,0,1783,258096.2,"",47
"245",61720,2,"QKEXBB","Automatic","Female","22",1,30,48,0.47,0.47,NA,0,1733.4,259829.6,"",48
"246",62749,2,"CHGGAN","Automatic","Male","23",1,1,12,0.88,0.04,NA,-0.84,13592.9,90451.2,"0",12
"247",62750,2,"CHGGAN","Automatic","Male","23",1,2,13,0.85,0.04,NA,-0.81,11981.4,102432.6," 85 10",13
"248",62751,2,"CHGGAN","Automatic","Male","23",1,3,14,0.36,0.36,NA,0,10285.3,112717.9,"",14
"249",62752,2,"CHGGAN","Automatic","Male","23",1,4,15,0.44,0.44,NA,0,11635.8,124353.7,"60",15
"250",62753,2,"CHGGAN","Automatic","Male","23",1,5,16,0.55,0.55,NA,0,10097,134450.7,"",16
"251",62761,2,"CHGGAN","Automatic","Male","23",1,6,24,0.96,0.96,NA,0,3124.3,157074.2," 95 96",24
"252",62762,2,"CHGGAN","Automatic","Male","23",1,7,25,0.63,0.63,NA,0,1491.6,158565.8,"",25
"253",62763,2,"CHGGAN","Automatic","Male","23",1,8,26,0.95,0.95,NA,0,1416.2,159982,"",26
"254",62764,2,"CHGGAN","Automatic","Male","23",1,9,27,0.06,0.06,NA,0,1581.9,161563.9,"",27
"255",62765,2,"CHGGAN","Automatic","Male","23",1,10,28,0.11,0.11,NA,0,1189.8,162753.7,"",28
"256",62766,2,"CHGGAN","Automatic","Male","23",1,11,29,0.92,0.92,NA,0,1221,163974.7,"",29
"257",62767,2,"CHGGAN","Automatic","Male","23",1,12,30,0.1,0.1,NA,0,1253,165227.7,"",30
"258",62768,2,"CHGGAN","Automatic","Male","23",1,13,31,0.57,0.57,NA,0,1059,166286.7,"",31
"259",62769,2,"CHGGAN","Automatic","Male","23",1,14,32,0.38,0.38,NA,0,1005.9,167292.6,"",32
"260",62770,2,"CHGGAN","Automatic","Male","23",1,15,33,0.28,0.28,NA,0,1922.1,169214.7,"",33
"261",62771,2,"CHGGAN","Automatic","Male","23",1,16,34,0.02,0.02,NA,0,2386.7,171601.4,"3",34
"262",62772,2,"CHGGAN","Automatic","Male","23",1,17,35,0.36,0.36,NA,0,1401.1,173002.5,"",35
"263",62773,2,"CHGGAN","Automatic","Male","23",1,18,36,0.18,0.18,NA,0,1189.9,174192.4,"",36
"264",62774,2,"CHGGAN","Automatic","Male","23",1,19,37,0.38,0.38,NA,0,1205.3,175397.7,"",37
"265",62775,2,"CHGGAN","Automatic","Male","23",1,20,38,0.23,0.23,NA,0,2148,177545.7,"22",38
"266",62776,2,"CHGGAN","Automatic","Male","23",1,21,39,0.97,0.97,NA,0,1194.5,178740.2,"",39
"267",62777,2,"CHGGAN","Automatic","Male","23",1,22,40,0.74,0.74,NA,0,1286,180026.2,"",40
"268",62778,2,"CHGGAN","Automatic","Male","23",1,23,41,0.54,0.54,NA,0,2002.1,182028.3,"55",41
"269",62779,2,"CHGGAN","Automatic","Male","23",1,24,42,0.91,0.91,NA,0,1496,183524.3,"",42
"270",62780,2,"CHGGAN","Automatic","Male","23",1,25,43,0.35,0.35,NA,0,1439.8,184964.1,"",43
"271",62781,2,"CHGGAN","Automatic","Male","23",1,26,44,0.14,0.14,NA,0,2499,187463.1,"13",44
"272",62782,2,"CHGGAN","Automatic","Male","23",1,27,45,0.26,0.26,NA,0,1336.8,188799.9,"",45
"273",62783,2,"CHGGAN","Automatic","Male","23",1,28,46,0.18,0.18,NA,0,1152.8,189952.7,"",46
"274",62784,2,"CHGGAN","Automatic","Male","23",1,29,47,0.8,0.8,NA,0,1648,191600.7,"",47
"275",62785,2,"CHGGAN","Automatic","Male","23",1,30,48,0.3,0.3,NA,0,1542.9,193143.6,"",48
"276",63828,2,"IAXNVB","Manual","Female","22",1,1,19,0.97,0.51,NA,-0.46,10502.2,565224.1,"",19
"277",63829,2,"IAXNVB","Manual","Female","22",1,2,20,0.03,0.4,NA,0.37,7222.4,572446.5,"",20
"278",63830,2,"IAXNVB","Manual","Female","22",1,3,21,0.81,0.28,NA,-0.53,10254.5,582701,"48",21
"279",63831,2,"IAXNVB","Manual","Female","22",1,4,22,0.95,0.5,NA,-0.45,5694.7,588395.7,"33",22
"280",63832,2,"IAXNVB","Manual","Female","22",1,5,23,0.34,0.78,NA,0.44,3277.8,591673.5,"",23
"281",63835,2,"IAXNVB","Manual","Female","22",1,1,26,0.33,0.33,NA,0,3092.9,610891.6,"",26
"282",63836,2,"IAXNVB","Manual","Female","22",1,2,27,0.69,0.69,NA,0,1932.5,612824.1,"",27
"283",63837,2,"IAXNVB","Manual","Female","22",1,3,28,0.49,0.49,NA,0,2566.3,615390.4,"",28
"284",63838,2,"IAXNVB","Manual","Female","22",1,4,29,0.46,0.46,NA,0,1622.2,617012.6,"",29
"285",63839,2,"IAXNVB","Manual","Female","22",1,5,30,0.82,0.82,NA,0,1756.6,618769.2,"",30
"286",63840,2,"IAXNVB","Manual","Female","22",1,6,31,0.83,0.83,NA,0,2638.5,621407.7,"84",31
"287",63841,2,"IAXNVB","Manual","Female","22",1,7,32,0.93,0.93,NA,0,2262.6,623670.3,"",32
"288",63842,2,"IAXNVB","Manual","Female","22",1,8,33,0.46,0.46,NA,0,4374.5,628044.8," 45 46",33
"289",63843,2,"IAXNVB","Manual","Female","22",1,9,34,0.55,0.55,NA,0,1694.3,629739.1,"",34
"290",63844,2,"IAXNVB","Manual","Female","22",1,10,35,0.2,0.2,NA,0,2574.3,632313.4,"",35
"291",63845,2,"IAXNVB","Manual","Female","22",1,11,36,0.21,0.21,NA,0,3358.6,635672,"",36
"292",63846,2,"IAXNVB","Manual","Female","22",1,12,37,0.38,0.38,NA,0,1998.3,637670.3,"",37
"293",63847,2,"IAXNVB","Manual","Female","22",1,13,38,0.2,0.2,NA,0,1639.5,639309.8,"",38
"294",63848,2,"IAXNVB","Manual","Female","22",1,14,39,0.9,0.9,NA,0,2013.7,641323.5,"",39
"295",63849,2,"IAXNVB","Manual","Female","22",1,15,40,0.28,0.28,NA,0,1806.7,643130.2,"",40
"296",63850,2,"IAXNVB","Manual","Female","22",1,16,41,0.76,0.76,NA,0,2878.2,646008.4,"",41
"297",63851,2,"IAXNVB","Manual","Female","22",1,17,42,0.2,0.2,NA,0,3030.4,649038.8,"",42
"298",63852,2,"IAXNVB","Manual","Female","22",1,18,43,0.42,0.42,NA,0,1726.8,650765.6,"",43
"299",63853,2,"IAXNVB","Manual","Female","22",1,19,44,0.74,0.74,NA,0,3349.1,654114.7,"",44
"300",63854,2,"IAXNVB","Manual","Female","22",1,20,45,0.15,0.15,NA,0,2223.8,656338.5,"",45
"301",63855,2,"IAXNVB","Manual","Female","22",1,21,46,0.78,0.78,NA,0,2292.3,658630.8,"",46
"302",63856,2,"IAXNVB","Manual","Female","22",1,22,47,0.75,0.75,NA,0,26478.2,685109,"",47
"303",63857,2,"IAXNVB","Manual","Female","22",1,23,48,0.33,0.33,NA,0,1686.4,686795.4,"",48
"304",63858,2,"IAXNVB","Manual","Female","22",1,24,49,0.68,0.68,NA,0,2654.3,689449.7,"",49
"305",63859,2,"IAXNVB","Manual","Female","22",1,25,50,0.13,0.13,NA,0,2044,691493.7,"",50
"306",63860,2,"IAXNVB","Manual","Female","22",1,26,51,0.86,0.86,NA,0,2254.2,693747.9,"",51
"307",63861,2,"IAXNVB","Manual","Female","22",1,27,52,0.73,0.73,NA,0,2461.7,696209.6,"",52
"308",63862,2,"IAXNVB","Manual","Female","22",1,28,53,0.49,0.49,NA,0,1916.6,698126.2,"",53
"309",63863,2,"IAXNVB","Manual","Female","22",1,29,54,0.37,0.37,NA,0,1831.1,699957.3,"",54
"310",63864,2,"IAXNVB","Manual","Female","22",1,30,55,0.95,0.95,NA,0,1733.1,701690.4,"",55
"311",64900,2,"UUHSBF","Automatic","Female","22",1,1,19,0.34,0.34,NA,0,8028.799999,601125.799997,"",19
"312",64901,2,"UUHSBF","Automatic","Female","22",1,2,20,0.62,0.62,NA,0,5876.400001,607002.199998,"",20
"313",64902,2,"UUHSBF","Automatic","Female","22",1,3,21,0.17,0.17,NA,0,4622.4,611624.599998,"",21
"314",64903,2,"UUHSBF","Automatic","Female","22",1,4,22,0.69,0.69,NA,0,5324.3,616948.899998,"",22
"315",64904,2,"UUHSBF","Automatic","Female","22",1,5,23,0.07,0.07,NA,0,7174,624122.899998,"",23
"316",64905,2,"UUHSBF","Automatic","Female","22",1,6,24,0.69,0.69,NA,0,6312.700001,630435.599999,"",24
"317",64906,2,"UUHSBF","Automatic","Female","22",1,7,25,0.24,0.24,NA,0,5033.099999,635468.699998,"",25
"318",64907,2,"UUHSBF","Automatic","Female","22",1,8,26,0.11,0.11,NA,0,2508.400001,637977.099999,"",26
"319",64908,2,"UUHSBF","Automatic","Female","22",1,9,27,0.12,0.12,NA,0,1810.6,639787.699999,"",27
"320",64909,2,"UUHSBF","Automatic","Female","22",1,10,28,0.5,0.5,NA,0,2206.099999,641993.799998,"",28
"321",64910,2,"UUHSBF","Automatic","Female","22",1,11,29,0.91,0.91,NA,0,3463.6,645457.399998,"",29
"322",64911,2,"UUHSBF","Automatic","Female","22",1,12,30,0.5,0.5,NA,0,2638.5,648095.899998,"",30
"323",64912,2,"UUHSBF","Automatic","Female","22",1,13,31,0.72,0.72,NA,0,1838.1,649933.999998,"",31
"324",64913,2,"UUHSBF","Automatic","Female","22",1,14,32,0.03,0.02,NA,-0.01,2559.3,652493.299998,"",32
"325",64914,2,"UUHSBF","Automatic","Female","22",1,15,33,0.34,0.33,NA,-0.01,1938.200001,654431.499999,"",33
"326",64915,2,"UUHSBF","Automatic","Female","22",1,16,34,0.02,0.02,NA,0,1887.8,656319.299999,"",34
"327",64916,2,"UUHSBF","Automatic","Female","22",1,17,35,0.09,0.09,NA,0,2621.7,658940.999999,"",35
"328",64917,2,"UUHSBF","Automatic","Female","22",1,18,36,0.97,0.97,NA,0,3664.4,662605.399999,"",36
"329",64918,2,"UUHSBF","Automatic","Female","22",1,19,37,0.63,0.63,NA,0,2980.9,665586.299999,"",37
"330",64919,2,"UUHSBF","Automatic","Female","22",1,20,38,0.26,0.26,NA,0,3246,668832.299999,"",38
"331",64920,2,"UUHSBF","Automatic","Female","22",1,21,39,0.62,0.62,NA,0,2162.5,670994.799999,"",39
"332",64921,2,"UUHSBF","Automatic","Female","22",1,22,40,0.95,0.95,NA,0,3052.400001,674047.2,"",40
"333",64922,2,"UUHSBF","Automatic","Female","22",1,23,41,0.25,0.25,NA,0,3690.8,677738,"24",41
"334",64923,2,"UUHSBF","Automatic","Female","22",1,24,42,0.88,0.88,NA,0,4634.7,682372.7,"",42
"335",64924,2,"UUHSBF","Automatic","Female","22",1,25,43,0.12,0.12,NA,0,2753.4,685126.1,"",43
"336",64925,2,"UUHSBF","Automatic","Female","22",1,26,44,0.31,0.31,NA,0,2022.599999,687148.699999,"",44
"337",64926,2,"UUHSBF","Automatic","Female","22",1,27,45,0.25,0.25,NA,0,1508.099999,688656.799998,"",45
"338",64927,2,"UUHSBF","Automatic","Female","22",1,28,46,0.43,0.43,NA,0,1622,690278.799998,"",46
"339",64928,2,"UUHSBF","Automatic","Female","22",1,29,47,0.85,0.85,NA,0,2235.7,692514.499998,"",47
"340",64929,2,"UUHSBF","Automatic","Female","22",1,30,48,0.62,0.62,NA,0,4496,697010.499998,"61",48
"341",65958,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,1,12,0.64,0.5,NA,-0.14,1762.1,18448.2,"",12
"342",65959,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,2,13,0.67,0.68,NA,0.01,1469.2,19917.4,"",13
"343",65960,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,3,14,0.49,0.49,NA,0,1700.4,21617.8,"",14
"344",65961,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,4,15,0.45,0.45,NA,0,1450.5,23068.3,"",15
"345",65962,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,5,16,0.78,0.78,NA,0,1782.1,24850.4,"",16
"346",65965,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,1,19,0.6,0.6,NA,0,2244.1,28732.5,"",19
"347",65966,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,2,20,0.92,0.92,NA,0,1637.1,30369.6,"",20
"348",65967,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,3,21,0.72,0.72,NA,0,1742.9,32112.5,"",21
"349",65968,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,4,22,0.9,0.9,NA,0,1746.5,33859,"",22
"350",65969,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,5,23,0.11,0.12,NA,0.01,3305.3,37164.3,"",23
"351",65970,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,6,24,0.57,0.57,NA,0,1731.5,38895.8,"",24
"352",65971,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,7,25,0.71,0.73,NA,0.02,1514.9,40410.7,"",25
"353",65972,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,8,26,0.55,0.56,NA,0.01,1893.7,42304.4,"",26
"354",65973,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,9,27,0.72,0.72,NA,0,1514.1,43818.5,"",27
"355",65974,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,10,28,0.15,0.16,NA,0.01,1740.3,45558.8,"",28
"356",65975,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,11,29,0.78,0.79,NA,0.01,1496.3,47055.1,"",29
"357",65976,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,12,30,0.34,0.4,NA,0.06,2239.8,49294.9,"",30
"358",65977,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,13,31,0.17,0.51,NA,0.34,1262.3,50557.2,"",31
"359",65978,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,14,32,0.76,0.52,NA,-0.24,1277.5,51834.7,"",32
"360",65979,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,15,33,0.43,0.51,NA,0.08,1298.6,53133.3,"",33
"361",65980,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,16,34,0.84,0.52,NA,-0.32,1081.5,54214.8,"",34
"362",65981,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,17,35,0.05,0.52,NA,0.47,1275.5,55490.3,"",35
"363",65982,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,18,36,0.91,0.51,NA,-0.4,1200.4,56690.7,"",36
"364",65983,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,19,37,0.9,0.52,NA,-0.38,1184.8,57875.5,"",37
"365",65984,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,20,38,0.41,0.51,NA,0.1,1162.7,59038.2,"",38
"366",65985,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,21,39,0.92,0.52,NA,-0.4,1212.8,60251,"",39
"367",65986,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,22,40,0.56,0.54,NA,-0.02,1123.1,61374.1,"",40
"368",65987,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,23,41,0.84,0.5,NA,-0.34,1082.3,62456.4,"",41
"369",65988,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,24,42,0.44,0.52,NA,0.08,1094.1,63550.5,"",42
"370",65989,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,25,43,0.8,0.51,NA,-0.29,1077.5,64628,"",43
"371",65990,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,26,44,0.41,0.51,NA,0.1,1142.8,65770.8,"",44
"372",65991,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,27,45,0.78,0.51,NA,-0.27,1231.6,67002.4,"",45
"373",65992,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,28,46,0.67,0.51,NA,-0.16,1182.2,68184.6,"",46
"374",65993,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,29,47,0.53,0.51,NA,-0.02,1093.3,69277.9,"",47
"375",65994,2,"UAOURW","Manual","Nonresponse","Nonresponse",1,30,48,0.46,0.51,NA,0.05,1335.1,70613,"",48
"376",5333,1,"AUSFFJ","Manual","",NA,1,1,17,0.13,0.13,NA,0,23336.76,462544.305,"",17
"377",5334,1,"AUSFFJ","Manual","",NA,1,2,18,0.41,0.41,NA,0,17681.48,480225.785,"",18
"378",5335,1,"AUSFFJ","Manual","",NA,1,3,19,0.35,0.35,NA,0,24002.24,504228.025,"",19
"379",5336,1,"AUSFFJ","Manual","",NA,1,4,20,0.84,0.84,NA,0,12279.44,516507.465,"",20
"380",5337,1,"AUSFFJ","Manual","",NA,1,5,21,0.04,0.04,NA,0,7574.26,524081.725,"",21
"381",5338,1,"AUSFFJ","Manual","",NA,1,6,22,0.61,0.61,NA,0,21531.94,545613.665,"",22
"382",5339,1,"AUSFFJ","Manual","",NA,1,7,23,0.81,0.82,NA,0.01,12091.705,557705.37,"",23
"383",5340,1,"AUSFFJ","Manual","",NA,1,8,24,0.5,0.5,NA,0,38468.675,596174.045,"51",24
"384",5341,1,"AUSFFJ","Manual","",NA,1,9,25,0.93,0.93,NA,0,5203.63,601377.675,"",25
"385",5342,1,"AUSFFJ","Manual","",NA,1,10,26,0.18,0.16,NA,-0.02,14760.475,616138.15,"",26
"386",5343,1,"AUSFFJ","Manual","",NA,1,11,27,0.52,0.52,NA,0,49518.1,665656.25,"",27
"387",5344,1,"AUSFFJ","Manual","",NA,1,12,28,0.79,0.79,NA,0,9637.335,675293.585,"",28
"388",5345,1,"AUSFFJ","Manual","",NA,1,13,29,0.87,0.87,NA,0,3975.605,679269.19,"",29
"389",5346,1,"AUSFFJ","Manual","",NA,1,14,30,0.12,0.13,NA,0.01,3350.47,682619.66,"",30
"390",5347,1,"AUSFFJ","Manual","",NA,1,15,31,0.82,0.83,NA,0.01,2487.305,685106.965,"",31
"391",5348,1,"AUSFFJ","Manual","",NA,1,16,32,0.7,0.7,NA,0,4306.055,689413.02,"",32
"392",5349,1,"AUSFFJ","Manual","",NA,1,17,33,0.74,0.74,NA,0,2117.525,691530.545,"",33
"393",5350,1,"AUSFFJ","Manual","",NA,1,18,34,0.4,0.4,NA,0,2106.22,693636.765,"",34
"394",5351,1,"AUSFFJ","Manual","",NA,1,19,35,0.66,0.65,NA,-0.01,2074.545,695711.31,"",35
"395",5352,1,"AUSFFJ","Manual","",NA,1,20,36,0.72,0.71,NA,-0.01,2124.38,697835.69,"",36
"396",5353,1,"AUSFFJ","Manual","",NA,1,21,37,0.28,0.29,NA,0.01,2698.615,700534.305,"",37
"397",5354,1,"AUSFFJ","Manual","",NA,1,22,38,0.28,0.28,NA,0,2520.06,703054.365,"",38
"398",5355,1,"AUSFFJ","Manual","",NA,1,23,39,0.32,0.32,NA,0,1868.085,704922.45,"",39
"399",5356,1,"AUSFFJ","Manual","",NA,1,24,40,0.4,0.41,NA,0.01,2046.585,706969.035,"",40
"400",5357,1,"AUSFFJ","Manual","",NA,1,25,41,0.4,0.42,NA,0.02,1667.815,708636.85,"",41
"401",5358,1,"AUSFFJ","Manual","",NA,1,26,42,0.87,0.88,NA,0.01,3077.095,711713.945,"",42
"402",5359,1,"AUSFFJ","Manual","",NA,1,27,43,0.3,0.29,NA,-0.01,2102.225,713816.17,"",43
"403",5360,1,"AUSFFJ","Manual","",NA,1,28,44,0.04,0.05,NA,0.01,2901.39,716717.56,"",44
"404",5361,1,"AUSFFJ","Manual","",NA,1,29,45,0.23,0.23,NA,0,2920.52,719638.08,"",45
"405",5362,1,"AUSFFJ","Manual","",NA,1,30,46,0.55,0.56,NA,0.01,2918.8,722556.88,"",46
"406",67037,2,"RMVPPS","Automatic","Female","23",1,1,19,0.88,0.88,NA,0,8472.7,573182.5,"42",19
"407",67038,2,"RMVPPS","Automatic","Female","23",1,2,20,0.27,0.27,NA,0,4728.8,577911.3,"",20
"408",67039,2,"RMVPPS","Automatic","Female","23",1,3,21,0.98,0.98,NA,0,10470.2,588381.5," 38 68",21
"409",67040,2,"RMVPPS","Automatic","Female","23",1,4,22,0.88,0.88,NA,0,6178,594559.5,"",22
"410",67041,2,"RMVPPS","Automatic","Female","23",1,5,23,0.61,0.61,NA,0,6396.7,600956.2,"",23
"411",67042,2,"RMVPPS","Automatic","Female","23",1,6,24,0.66,0.66,NA,0,4550.5,605506.7,"",24
"412",67043,2,"RMVPPS","Automatic","Female","23",1,7,25,0.87,0.87,NA,0,5467.8,610974.5,"",25
"413",67044,2,"RMVPPS","Automatic","Female","23",1,8,26,0.99,0.99,NA,0,4156.1,615130.6,"",26
"414",67045,2,"RMVPPS","Automatic","Female","23",1,9,27,0.22,0.22,NA,0,3384.3,618514.9,"",27
"415",67046,2,"RMVPPS","Automatic","Female","23",1,10,28,0.72,0.72,NA,0,3092.8,621607.7,"",28
"416",67047,2,"RMVPPS","Automatic","Female","23",1,11,29,0.52,0.52,NA,0,3085,624692.7,"",29
"417",67048,2,"RMVPPS","Automatic","Female","23",1,12,30,0.13,0.13,NA,0,2872.3,627565,"",30
"418",67049,2,"RMVPPS","Automatic","Female","23",1,13,31,0.82,0.82,NA,0,3230.5,630795.5,"",31
"419",67050,2,"RMVPPS","Automatic","Female","23",1,14,32,0.88,0.88,NA,0,2707.7,633503.2,"",32
"420",67051,2,"RMVPPS","Automatic","Female","23",1,15,33,0.99,0.99,NA,0,3032,636535.2,"",33
"421",67052,2,"RMVPPS","Automatic","Female","23",1,16,34,0.53,0.53,NA,0,2593.5,639128.7,"",34
"422",67053,2,"RMVPPS","Automatic","Female","23",1,17,35,0.69,0.69,NA,0,3076.6,642205.3,"",35
"423",67054,2,"RMVPPS","Automatic","Female","23",1,18,36,0.41,0.41,NA,0,4045.7,646251,"",36
"424",67055,2,"RMVPPS","Automatic","Female","23",1,19,37,0.44,0.44,NA,0,1980.4,648231.4,"",37
"425",67056,2,"RMVPPS","Automatic","Female","23",1,20,38,0.12,0.12,NA,0,2834.9,651066.3,"",38
"426",67057,2,"RMVPPS","Automatic","Female","23",1,21,39,0.8,0.8,NA,0,2195.9,653262.2,"",39
"427",67058,2,"RMVPPS","Automatic","Female","23",1,22,40,0.92,0.92,NA,0,2187,655449.2,"",40
"428",67059,2,"RMVPPS","Automatic","Female","23",1,23,41,0.56,0.56,NA,0,2987,658436.2,"",41
"429",67060,2,"RMVPPS","Automatic","Female","23",1,24,42,0.07,0.07,NA,0,3381.6,661817.8,"",42
"430",67061,2,"RMVPPS","Automatic","Female","23",1,25,43,0.99,0.99,NA,0,3791.8,665609.6,"",43
"431",67062,2,"RMVPPS","Automatic","Female","23",1,26,44,0.84,0.84,NA,0,3409.5,669019.1,"",44
"432",67063,2,"RMVPPS","Automatic","Female","23",1,27,45,0.26,0.26,NA,0,4541.9,673561,"",45
"433",67064,2,"RMVPPS","Automatic","Female","23",1,28,46,0.3,0.3,NA,0,11069.1,684630.1,"",46
"434",67065,2,"RMVPPS","Automatic","Female","23",1,29,47,0.01,0.01,NA,0,3427.9,688058,"",47
"435",67066,2,"RMVPPS","Automatic","Female","23",1,30,48,0.01,0.01,NA,0,3217.5,691275.5,"",48
"436",68095,2,"EUGADX","Automatic","Female","21",1,1,12,0.53,0.53,NA,0,18909.8,145952.6,"",12
"437",68096,2,"EUGADX","Automatic","Female","21",1,2,13,0.3,0.3,NA,0,6681.7,152634.3,"",13
"438",68097,2,"EUGADX","Automatic","Female","21",1,3,14,0.83,0.83,NA,0,4273.6,156907.9,"",14
"439",68098,2,"EUGADX","Automatic","Female","21",1,4,15,0.53,0.53,NA,0,6000.8,162908.7,"",15
"440",68099,2,"EUGADX","Automatic","Female","21",1,5,16,0.64,0.64,NA,0,5121.7,168030.4,"",16
"441",68100,2,"EUGADX","Automatic","Female","21",1,6,17,0.97,0.97,NA,0,3785.2,171815.6,"",17
"442",68101,2,"EUGADX","Automatic","Female","21",1,7,18,0.6,0.6,NA,0,3170.9,174986.5,"",18
"443",68102,2,"EUGADX","Automatic","Female","21",1,8,19,0.78,0.78,NA,0,4052.8,179039.3,"",19
"444",68103,2,"EUGADX","Automatic","Female","21",1,9,20,0.9,0.9,NA,0,3559.1,182598.4,"",20
"445",68104,2,"EUGADX","Automatic","Female","21",1,10,21,0.57,0.57,NA,0,3135,185733.4,"",21
"446",68105,2,"EUGADX","Automatic","Female","21",1,11,22,0.83,0.83,NA,0,3221.3,188954.7,"",22
"447",68106,2,"EUGADX","Automatic","Female","21",1,12,23,0.63,0.63,NA,0,2808.9,191763.6,"",23
"448",68107,2,"EUGADX","Automatic","Female","21",1,13,24,0.4,0.4,NA,0,3105.3,194868.9,"",24
"449",68108,2,"EUGADX","Automatic","Female","21",1,14,25,0.31,0.31,NA,0,3057.7,197926.6,"",25
"450",68109,2,"EUGADX","Automatic","Female","21",1,15,26,0.21,0.21,NA,0,3633.9,201560.5,"22",26
"451",68110,2,"EUGADX","Automatic","Female","21",1,16,27,0.26,0.26,NA,0,3390.1,204950.6,"27",27
"452",68111,2,"EUGADX","Automatic","Female","21",1,17,28,0.54,0.54,NA,0,3332.2,208282.8,"55",28
"453",68112,2,"EUGADX","Automatic","Female","21",1,18,29,0.36,0.36,NA,0,2660.9,210943.7,"",29
"454",68113,2,"EUGADX","Automatic","Female","21",1,19,30,0.61,0.61,NA,0,2575.2,213518.9,"",30
"455",68114,2,"EUGADX","Automatic","Female","21",1,20,31,0.41,0.41,NA,0,2633.2,216152.1,"",31
"456",68115,2,"EUGADX","Automatic","Female","21",1,21,32,0.72,0.72,NA,0,2823.2,218975.3,"",32
"457",68116,2,"EUGADX","Automatic","Female","21",1,22,33,0.89,0.89,NA,0,2555.5,221530.8,"",33
"458",68117,2,"EUGADX","Automatic","Female","21",1,23,34,0.61,0.61,NA,0,2626,224156.8,"",34
"459",68118,2,"EUGADX","Automatic","Female","21",1,24,35,0.33,0.33,NA,0,2548.4,226705.2,"",35
"460",68119,2,"EUGADX","Automatic","Female","21",1,25,36,0.68,0.68,NA,0,2532.9,229238.1,"",36
"461",68120,2,"EUGADX","Automatic","Female","21",1,26,37,0.48,0.48,NA,0,2616.1,231854.2,"",37
"462",68121,2,"EUGADX","Automatic","Female","21",1,27,38,0.93,0.93,NA,0,2682.5,234536.7,"",38
"463",68122,2,"EUGADX","Automatic","Female","21",1,28,39,0.48,0.48,NA,0,2750.9,237287.6,"",39
"464",68123,2,"EUGADX","Automatic","Female","21",1,29,40,0.17,0.17,NA,0,2687.4,239975,"",40
"465",68124,2,"EUGADX","Automatic","Female","21",1,30,41,0.54,0.54,NA,0,2393,242368,"",41
"466",69160,2,"BOGPGO","Automatic","Female","22",1,1,12,0.65,0.84,NA,0.19,5333,87001,NA,12
"467",69161,2,"BOGPGO","Automatic","Female","22",1,2,13,0.89,1,NA,0.11,3399,90400,NA,13
"468",69162,2,"BOGPGO","Automatic","Female","22",1,3,14,0.14,0.46,NA,0.32,5022,95422,NA,14
"469",69163,2,"BOGPGO","Automatic","Female","22",1,4,15,0.34,0.21,NA,-0.13,3472,98894,NA,15
"470",69164,2,"BOGPGO","Automatic","Female","22",1,5,16,0.64,0.47,NA,-0.17,2890,101784,NA,16
"471",69167,2,"BOGPGO","Automatic","Female","22",1,1,19,0.62,0.55,NA,-0.07,5542,137536,NA,19
"472",69168,2,"BOGPGO","Automatic","Female","22",1,2,20,0.12,0.25,NA,0.13,4171,141707,NA,20
"473",69169,2,"BOGPGO","Automatic","Female","22",1,3,21,0.95,0.8,NA,-0.15,3383,145090,NA,21
